ID,Name,isshow,ItemMainType,ItemSubType,EquipmentSlot,WeaponType,WeaponEntityId,NeedMoney,Price,Level,Icon,Quality,Profession,Rank,MaxCount,From,AddValue,Desc,,skillID,GloAction,Durability,HpMax,MpMax,HpCurr,MpCurr,Attack,Defense,Agile,Spirit,Reply,Hit,Dodge,Crit,counterpunch,Magicattack,Magicdefense,NoSleep,NoPetrifaction,NoDrunk,NoChaos,NoForget,Wind,Land,Water,Fire,PT_SneakAttack,Poison,RaceType,InfluenceSkill,Coefficient,EmployeeId,CanUse,AttackAction,Title,Weapon_D,Weapon_P,Armor_D,Armor_P,AcquiringWay,ArtifactExp
102043,至尊骑士费伦公爵碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy05_2_icon,QC_Purple,,,999,,,集齐80个至尊骑士费伦公爵碎片，可合成伙伴至尊骑士费伦公爵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102044,玫瑰骑士安娜侯爵碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy05_1_icon,QC_Purple,,,999,,,集齐80个玫瑰骑士安娜侯爵碎片，可合成伙伴玫瑰骑士安娜侯爵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102045,公理骑士卡蒂伯爵碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy06_icon,QC_Blue,,,999,,,集齐60个公理骑士卡蒂伯爵碎片，可合成伙伴公理骑士卡蒂伯爵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102046,守护骑士乌诺子爵碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy06_icon,QC_Blue,,,999,,,集齐60个守护骑士乌诺子爵碎片，可合成伙伴守护骑士乌诺子爵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102047,威严骑士穆勒男爵碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy06_icon,QC_Green,,,999,,,集齐40个威严骑士穆勒男爵碎片，可合成伙伴威严骑士穆勒男爵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102048,死亡骑士萨斯爵士碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy06_icon,QC_White,,,999,,,集齐20个死亡骑士萨斯爵士碎片，可合成伙伴死亡骑士萨斯爵士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102049,刺客之王 艾奥碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy06_1_icon,QC_Purple,,,999,,,集齐80个刺客之王 艾奥碎片，可合成伙伴刺客之王 艾奥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102050,猎杀者 西雅碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy06_2_icon,QC_Purple,,,999,,,集齐80个猎杀者 西雅碎片，可合成伙伴猎杀者 西雅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102051,白狼大师 洛克碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy05_icon,QC_Blue,,,999,,,集齐60个白狼大师 洛克碎片，可合成伙伴白狼大师 洛克,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102052,乌鸦 雷瑞尔碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy05_icon,QC_Blue,,,999,,,集齐60个乌鸦 雷瑞尔碎片，可合成伙伴乌鸦 雷瑞尔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102053,血之刃 哈穆雷碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy05_icon,QC_Green,,,999,,,集齐40个血之刃 哈穆雷碎片，可合成伙伴血之刃 哈穆雷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102054,失败者 隆多碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_boy05_icon,QC_White,,,999,,,集齐20个失败者 隆多碎片，可合成伙伴失败者 隆多,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102055,猩红女巫 梅丽碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_girl07_1_icon,QC_Purple,,,999,,,集齐80个猩红女巫 梅丽碎片，可合成伙伴猩红女巫 梅丽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102056,巫王 汉克斯碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_girl07_2_icon,QC_Purple,,,999,,,集齐80个巫王 汉克斯碎片，可合成伙伴巫王 汉克斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102057,黑星 莫亚碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_girl07_icon,QC_Blue,,,999,,,集齐60个黑星 莫亚碎片，可合成伙伴黑星 莫亚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102058,神宫巫女 安雅碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_girl07_icon,QC_Blue,,,999,,,集齐60个神宫巫女 安雅碎片，可合成伙伴神宫巫女 安雅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102059,小巫婆 汉尼娜碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_girl07_icon,QC_Green,,,999,,,集齐40个小巫婆 汉尼娜碎片，可合成伙伴小巫婆 汉尼娜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102060,破坏专家 萨菲碎片,0,IMT_Debris,IST_EmployeeDebris,ES_None,WT_None,,,1,1,s_girl07_icon,QC_White,,,999,,,集齐20个破坏专家 萨菲碎片，可合成伙伴破坏专家 萨菲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,活动获得,
102061,改造图纸碎片,0,IMT_Debris,IST_PVP,ES_None,WT_None,,,0,1,chongwugaizao_icon,QC_Blue,,,999,,,集齐10个改造图纸碎片可以合成一个改造图纸宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,野外战场活动掉落,
102062,宠物改造图宝箱,0,IMT_Consumables,IST_ItemDebris,ES_None,WT_None,,,1,1,libao6_icon,QC_Purple,,,999,,,打开可以获得随机一种宠物改造图纸,,,"baoxiang_gaizaotu(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,野外战场活动掉落,
102063,改造图纸碎片,0,IMT_Debris,IST_PVP,ES_None,WT_None,,,0,1,chongwugaizao_icon,QC_Blue,,,999,,,集齐10个改造图纸碎片可以合成一个改造图纸宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,野外战场活动掉落,
102064,宠物改造图宝箱,0,IMT_Consumables,IST_ItemDebris,ES_None,WT_None,,,1,1,libao7icon,QC_Purple,,,999,,,打开可以获得随机一种宠物改造图纸,,,"baoxiang_gaizaotu1(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,野外战场活动掉落,
9001,铜铁皮盔,0,IMT_Equip,IST_Helmet,ES_Head,WT_None,,,32,2,t2b_icon,QC_Purple,,,1,,,用铁与铜加强的皮制头盔,,,,1050;1200,,,,,,28;28,,,,,,,,,8;8,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,任务获得,30
9002,皮帽,0,IMT_Equip,IST_Hat,ES_Head,WT_None,,,33,2,m2b_icon,QC_Purple,,,1,,,皮做的成熟帽子,,,,900;1050,,,,,,18;18,,,,5;5,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,任务获得,30
9003,轻型铠甲,0,IMT_Equip,IST_Armor,ES_Body,WT_None,,,45,2,j2b_icon,QC_Purple,,,1,,,轻而且通气性高的盔甲,,,,900;1200,,,,,,45;45,,,,,-5;-5,,,,10;10,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,任务获得,30
9004,皮装,0,IMT_Equip,IST_Clothes,ES_Body,WT_None,,,50,2,y2b_icon,QC_Purple,,,1,,,皮做的服装,,,,900;1200,,,,,,32;32,,,,,5;5,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,任务获得,30
9005,风袍,0,IMT_Equip,IST_Robe,ES_Body,WT_None,,,55,2,p2b_icon,QC_Purple,,,1,,,以轻量皮袍做的袍，很轻,,,,1200;1350,,125;125,,,,18;18,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,任务获得,30
9006,长靴,0,IMT_Equip,IST_Boot,ES_Boot,WT_None,,,37,2,c2b_icon,QC_Purple,,,1,,,比普通做的较长的靴,,,,600;750,,,,,,20;20,,,,,,,,,4;4,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,任务获得,30
9007,安全鞋,0,IMT_Equip,IST_Shoes,ES_Boot,WT_None,,,35,2,z2b_icon,QC_Purple,,,1,,,矿工用的结实长筒鞋,,,,600;750,,,,,,8;8,6;10,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,任务获得,30
9008,国王奖章,0,IMT_Equip,IST_Charm,ES_Ornament_0,WT_None,,,1,2,hushenfu02_icon,QC_Purple,,,1,,,《法尔尼亚保卫战》,,,,564;564,,,,,,10;10,,2;2,,,,3;3,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,任务获得,30
9009,生息之戒,0,IMT_Equip,IST_Ring,ES_Ornament_0,WT_None,,,1,2,jiezhi11_icon,QC_Purple,,,1,,,蕴含着生命之气息的华丽戒指,,,,564;564,125;125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,任务获得,30
202000,金色武器礼盒,0,IMT_Consumables,IST_ItemDebris,ES_None,WT_None,,,1,1,lihe4_icon,QC_Purple,,,1,,,打开可以获得一件金色武器,,,"item_shouchong(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,首充奖励获得,
202001,愤怒女神,1,IMT_Equip,IST_Axe,ES_DoubleHand,WT_Axe,1001,,1,1,fu9a_icon,QC_Golden,,,1,,,传说手握这把巨斧可获得愤怒女神的力量,,,,1200;1200,300;300,,,,70;70,10;10,5;5,,,3;3,,,5;5,,12;12,,,,,,,,,,,,,,,,IUF_Scene,WAT_Chop,,,,,,首充奖励获得,10
202002,群星之力,1,IMT_Equip,IST_Stick,ES_DoubleHand,WT_Stick,1005,,1,1,f10b_icon,QC_Golden,,,1,,,星空涌动着无尽的魔法,,,,1200;1200,150;150,120;120,,,20;20,6;6,,18;18,,,3;3,3;3,,70;70,,,,,,,,,,,,,,,,,IUF_Scene,WAT_Chop,,,,,,首充奖励获得,10
202003,响空闪电,1,IMT_Equip,IST_Bow,ES_DoubleHand,WT_Bow,1004,,1,1,gong10a_icon,QC_Golden,,,1,,,仿佛闪电依附在这把神奇的弓上，随时要发射出去,,,,1200;1200,200;200,,,,75;75,,15;15,,,8;8,3;3,5;5,,,5;5,,,,,,,,,,,,,,,,IUF_Scene,WAT_Bow,,,,,,首充奖励获得,10
202004,斩云狂刃,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1002,,1,1,jian10a_icon,QC_Golden,,,1,,,从横天下的一斩，连云朵都可被斩断,,,,1200;1200,400;400,,,,70;70,12;12,,,,5;5,3;3,,5;5,,15;15,,,,,,,,,,,,,,,,IUF_Scene,WAT_Chop,,,,,,首充奖励获得,10
202005,金神流光,1,IMT_Equip,IST_Spear,ES_DoubleHand,WT_Spear,1003,,1,1,qiang10a_icon,QC_Golden,,,1,,,舞动此枪，仿佛天神的光彩笼罩着你,,,,1200;1200,300;300,,,,75;75,,12;12,,,5;5,,,3;3,,7;7,,,,,,,,,,,,,,,,IUF_Scene,WAT_Stab,,,,,,首充奖励获得,10
202006,剔龙匕首,1,IMT_Equip,IST_Knife,ES_SingleHand,WT_Knife,,,1,1,x9a_icon,QC_Golden,,,1,,,这是一把用来解体巨龙所使用的匕首，锋利无边,,,,1200;1200,200;200,,,,80;80,,20;20,,,8;8,3;3,8;8,,,4;4,,,,,,,,,,,,,,,,IUF_Scene,WAT_Throw,,,,,,首充奖励获得,10
202007,魔王斗衣,1,IMT_Equip,IST_Clothes,ES_Body,WT_None,,,1,1,p8b_icon,QC_Golden,,,1,,,曾经恐怖的魔王所穿戴的战斗服,,,,1200;1200,300;300,,,,50;50,15;15,12;12,,,,3;3,3;3,4;4,,12;12,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,首充奖励获得,10
202008,5级装备配方礼包,0,IMT_Consumables,IST_ItemDebris,ES_None,WT_None,,,10,1,lihe4_icon,QC_Purple,,,99,,,打开可随机获得一个装备配方,,,"item_formula_5(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
202009,6级装备配方礼包,0,IMT_Consumables,IST_ItemDebris,ES_None,WT_None,,,10,1,lihe4_icon,QC_Purple,,,99,,,打开可随机获得一个装备配方,,,"item_formula_6(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
202010,7级装备配方礼包,0,IMT_Consumables,IST_ItemDebris,ES_None,WT_None,,,10,1,lihe4_icon,QC_Purple,,,99,,,打开可随机获得一个装备配方,,,"item_formula_7(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
21000,破标的长剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,2000,31,1,jian1a_icon,QC_Golden,,,1,,,坚固的巨大宽剑,,,,750;900,,,,,36;36,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,10
21001,破标的阔剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,2000,31,1,jian1b_icon,QC_Golden,,,1,,,坚固的宽铁剑,,,,750;900,,,,,54;54,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,20
21002,破标的突刺剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,2000,38,2,jian2a_icon,QC_Golden,,,1,,,十分细长的细剑,,,,750;900,,,,,72;72,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,20
21003,破标的火舌剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,2000,38,2,jian2b_icon,QC_Golden,,,1,,,拥有火焰形状的剑身，威力强大的剑,,,,750;900,,,,,90;90,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,40
21004,破标的面包剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,2000,57,3,jian3a_icon,QC_Golden,,,1,,,长柄的剑，不但很重也很坚固,,,,750;900,,,,,108;108,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,30
21005,破标的双手剑,1,IMT_Equip,IST_Sword,ES_DoubleHand,WT_Sword,1010,2000,57,3,jian3b_icon,QC_Golden,,,1,,,柄很长的两手持大剑,,,,750;900,,,,,126;126,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,60
21006,破标的双刃长剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,2000,94,4,jian4a_icon,QC_Golden,,,1,,,细长ˋ剑身宽、而且又锐利的两刃剑,,,,750;900,,,,,144;144,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,40
21007,破标的锁刃剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,2000,94,4,jian4b_icon,QC_Golden,,,1,,,为了用来造其他剑的特殊剑,,,,750;900,,,,,163;163,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,80
21008,破标的格斗剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,2000,155,5,jian5a_icon,QC_Golden,,,1,,,适用于对战的改良宽剑,,,,750;900,,,,,180;180,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,50
21009,破标的长锷剑,1,IMT_Equip,IST_Sword,ES_DoubleHand,WT_Sword,1010,2000,155,5,jian5b_icon,QC_Golden,,,1,,,容易携带且重防御的长柄两手剑,,,,750;900,,,,,198;198,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,100
21010,破标的黑作太刀,1,IMT_Equip,IST_Sword,ES_DoubleHand,WT_Sword,1010,,155,5,jian5c_icon,QC_Golden,,,1,,,不加装饰，实战用的直刀。因黑漆涂制的刀鞘而得名,,,,750;900,,,,,201;201,,7;7,,,3;3,1;1,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,100
21011,破标的猪牙剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,,246,6,jian6a_icon,QC_Golden,,,1,,,剑身像猪牙的细剑,,,,750;900,,,,,216;216,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,60
21012,破标的双刃阔剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,,246,6,jian6b_icon,QC_Golden,,,1,,,剑身宽广的短剑,,,,750;900,,,,,234;234,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,120
21013,破标的巨剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,,373,7,jian7a_icon,QC_Golden,,,1,,,单手可斩击，双手可突击的战斗实用剑,,,,750;900,,,,,255;255,,,,,15;15,-8;-8,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,70
21014,破标的长军刀,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,,373,7,jian7b_icon,QC_Golden,,,1,,,剑身宽广的防御剑,,,,750;900,,,,,270;270,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,140
21015,破标的水龙之剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,,373,7,jian7c_icon,QC_Golden,,,1,,,寄宿有海神的魔力的剑,,,,900;900,,,,,315;315,,7;7,,,3;3,3;3,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,70
21016,破标的护身短剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,,542,8,jian8a_icon,QC_Golden,,,1,,,装饰过度的防身用短剑,,,,750;900,,-200;-200,,,345;345,-75;-75,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,160
21017,破标的细柄短剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,,542,8,jian8b_icon,QC_Golden,,,1,,,剑身很细柄很短的轻巧剑,,,,,,,,,306;306,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,80
21018,破标的长军刀+,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,,542,8,jian8c_icon,QC_Golden,,,1,,,剑身宽广的防御剑,,,,600;750,,,,,270;270,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,160
21019,破标的细刃重剑,1,IMT_Equip,IST_Sword,ES_DoubleHand,WT_Sword,1010,,759,9,jian9a_icon,QC_Golden,,,1,,,剑身很细，剑柄却又重又长的两手剑,,,,750;900,,,,,342;342,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,90
21020,破标的刚硬巨剑,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,,759,9,jian9b_icon,QC_Golden,,,1,,,由硬钢制成的长剑,,,,750;900,,,,,277;277,,,,,,,,,,,,,,,,,,,,,,,1;-0.2,20,,IUF_All,WAT_Chop,,,,,,装备锻造获得,180
21021,破标的青龙刀,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,,1030,10,jian10a_icon,QC_Golden,,,1,,,剑身刻有龙形的单手剑,,,,750;900,,,,,360;360,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,100
21022,破标的曲刀,1,IMT_Equip,IST_Sword,ES_SingleHand,WT_Sword,1010,,1030,10,jian10b_icon,QC_Golden,,,1,,,需要力量大的人才拿的动的超巨剑,,,,750;900,,,,,375;375,,1;1,,,1;1,1;1,,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,200
21023,破标的手斧,1,IMT_Equip,IST_Axe,ES_SingleHand,WT_Axe,1009,,31,1,fu1a_icon,QC_Golden,,,1,,,作得很精致的手斧,,,,750;900,,,,,43;43,-3;-3,-9;-9,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,20
21024,破标的勇气之斧,1,IMT_Equip,IST_Axe,ES_SingleHand,WT_Axe,1009,,31,1,fu1b_icon,QC_Golden,,,1,,,铁制的小斧头，被称为成人的证明,,,,750;900,,,,,66;66,-5;-5,-14;-14,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,10
21025,破标的寛手斧,1,IMT_Equip,IST_Axe,ES_SingleHand,WT_Axe,1009,,38,2,fu2a_icon,QC_Golden,,,1,,,宽手斧,,,,750;900,,,,,87;87,-6;-6,-18;-18,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,40
21026,破标的战斗手斧,1,IMT_Equip,IST_Axe,ES_SingleHand,WT_Axe,1009,,38,2,fu2b_icon,QC_Golden,,,1,,,于近身战时方可发挥威力之手斧,,,,750;900,,,,,109;109,-8;-8,-23;-23,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,20
21027,破标的格斗手斧,1,IMT_Equip,IST_Axe,ES_SingleHand,WT_Axe,1009,,57,3,fu3a_icon,QC_Golden,,,1,,,用于近身战的长柄手斧,,,,750;900,,,,,130;130,-9;-9,-27;-27,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,60
21028,破标的钢斧,1,IMT_Equip,IST_Axe,ES_SingleHand,WT_Axe,1009,,57,3,fu3b_icon,QC_Golden,,,1,,,钢铁制的重战斧,,,,750;900,,,,,153;153,-11;-11,-32;-32,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,30
21029,破标的长战斧,1,IMT_Equip,IST_Axe,ES_SingleHand,WT_Axe,1009,,94,4,fu4a_icon,QC_Golden,,,1,,,容易使用的长柄斧头,,,,750;900,,,,,174;174,-12;-12,-38;-38,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,80
21030,破标的双刃斧,1,IMT_Equip,IST_Axe,ES_SingleHand,WT_Axe,1009,,94,4,fu4b_icon,QC_Golden,,,1,,,好上手的战斗用双头斧,,,,750;900,,,,,196;196,-14;-14,-41;-41,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,40
21031,破标的钩爪斧,1,IMT_Equip,IST_Axe,ES_SingleHand,WT_Axe,1009,,155,5,fu5a_icon,QC_Golden,,,1,,,尖端有钩的捕捉用斧头,,,,750;900,,,,,217;217,-15;-15,-45;-45,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,100
21032,破标的阔刃斧,1,IMT_Equip,IST_Axe,ES_SingleHand,WT_Axe,1009,,155,5,fu5b_icon,QC_Golden,,,1,,,刃部宽的巨大战斗斧头,,,,750;900,,,,,240;240,-17;-17,-50;-50,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,50
21033,破标的钻保雷格之斧,1,IMT_Equip,IST_Axe,ES_DoubleHand,WT_Axe,1009,,155,5,fu5c_icon,QC_Golden,,,1,,,虽然看起来又厚又重，但切砍起来相当锐利的战斧。,,,,750;900,,,,,250;250,-15;-15,-36;-36,,,4;4,,27;27,6;6,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,100
21034,破标的弯月大战斧,1,IMT_Equip,IST_Axe,ES_DoubleHand,WT_Axe,1009,,246,6,fu6a_icon,QC_Golden,,,1,,,有著弯月型斧刃的巨大战斧,,,,750;900,,,,,262;262,-17;-17,-54;-54,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,60
21035,破标的大型阔刃斧,1,IMT_Equip,IST_Axe,ES_DoubleHand,WT_Axe,1009,,246,6,fu6b_icon,QC_Golden,,,1,,,刃部很宽的巨大战斗斧,,,,750;900,,,,,283;283,-20;-20,-59;-59,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,120
21036,破标的大型双刃斧,1,IMT_Equip,IST_Axe,ES_DoubleHand,WT_Axe,1009,,373,7,fu7a_icon,QC_Golden,,,1,,,大型双头战斗斧头,,,,750;900,,,,,327;327,-23;-23,-63;-63,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,140
21037,破标的超大皇帝斧,1,IMT_Equip,IST_Axe,ES_DoubleHand,WT_Axe,1009,,373,7,fu7b_icon,QC_Golden,,,1,,,让人惊讶的大斧头,,,,750;900,,,,,226;226,-21;-21,-60;-60,,,,,54;54,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,70
21038,破标的水龙之斧,1,IMT_Equip,IST_Axe,ES_DoubleHand,WT_Axe,1009,,373,7,fu7c_icon,QC_Golden,,,1,,,寄宿有海神的魔力的斧,,,,900;900,,,,,345;345,37;37,,,,,,27;27,,,,,,,,,,,,,,,,,,,IUF_All,WAT_Chop,,,,,,装备锻造获得,140
