NpcId,PosX,PosZ,PosY,RotY,AssetID,NpcName,NpcQuest,NpcTalk,BabySkillLearn,UIAssetsId,QuestID,Transfer,NpcType,SceneID,OpenLv,
6649,13.75,-7.4,0,0,23,石像怪,,30019,,,,,NT_Tongji,30,,
6650,15.69,-3.75,0,0,240,地精,,30020,,,,,NT_Tongji,30,,
6651,13.67,8.23,0,0,142,胖蝙蝠,,30021,,,,,NT_Tongji,20,,
6652,13.71,6.6,0,0,120,人魔草,,30022,,,,,NT_Tongji,20,,
6653,14.99,7.48,0,0,110,土著仙人掌,,30023,,,,,NT_Tongji,20,,
6654,16.63,7.06,0,0,223,蜥蜴人斗士,,30024,,,,,NT_Tongji,20,,
6655,17.28,8.38,0,0,85,泰坦巨人,,30025,,,,,NT_Tongji,20,,
6656,-8.15,14.74,0,0,126,骷髅海盗,,30026,,,,,NT_Tongji,3,,
6657,3.82,2.43,0,0,6,熊猫团,,30027,,,,,NT_Tongji,30,,
6658,1.08,-4.5,0,0,141,海蝙蝠,,30028,,,,,NT_Tongji,30,,
6659,-1.19,-7.91,0,0,113,暗影,,30029,,,,,NT_Tongji,30,,
6660,9.83,-7.02,0,0,100,功夫刺魔,,30030,,,,,NT_Tongji,30,,
6661,-5.01,0.32,0,0,81,食尸鬼,,30001,,,,,NT_Tongji,2,,
6662,1.56,1.52,0,0,100,功夫刺魔,,30002,,,,,NT_Tongji,2,,
6663,0.17,-2.91,0,0,173,暴君熊,,30003,,,,,NT_Tongji,2,,
6664,-8.27,7.06,0,0,111,炽热魔芋,,30004,,,,,NT_Tongji,2,,
6665,-1.96,-0.22,0,0,83,巨人,,30005,,,,,NT_Tongji,2,,
6666,-2.95,-3.6,0,0,87,熔岩臭臭花,,30006,,,,,NT_Tongji,2,,
6667,-1.86,6.31,0,0,121,死亡之花,,30007,,,,,NT_Tongji,2,,
6668,-10.08,8.347,0,0,88,沙漠臭臭花,,30008,,,,,NT_Tongji,2,,
6669,3.07,-0.77,0,0,115,小丑炸弹魔,,30009,,,,,NT_Tongji,2,,
6670,7.024,-0.41,0,0,56,水蜘蛛,,30010,,,,,NT_Tongji,2,,
6671,-10.89,11.52,0,0,122,曼陀罗草,,30011,,,,,NT_Tongji,3,,
6672,8.793,-0.425,0,0,6,熊猫团,,30012,,,,,NT_Tongji,3,,
6673,1.85,20.47,0,0,167,雪山幻魔,,30013,,,,,NT_Tongji,30,,
6674,7.15,7.2,0,0,155,风蜘蛛,,30014,,,,,NT_Tongji,30,,
6675,8.793,-15.397,0,0,189,炼狱魔蝎,,30015,,,,,NT_Tongji,30,,
6676,-6.91,-7.41,0,0,24,海底龟,,30016,,,,,NT_Tongji,30,,
6677,18.54,-9.22,0,0,163,山贼,,30017,,,,,NT_Tongji,30,,
6678,9.45,-14.36,0,0,151,罗刹鬼,,30018,,,,,NT_Tongji,30,,
6679,13.75,-7.4,0,0,23,石像怪,,30019,,,,,NT_Tongji,30,,
6680,15.69,-3.75,0,0,240,地精,,30020,,,,,NT_Tongji,30,,
6681,13.67,8.23,0,0,142,胖蝙蝠,,30021,,,,,NT_Tongji,20,,
6682,13.71,6.6,0,0,120,人魔草,,30022,,,,,NT_Tongji,20,,
6683,14.99,7.48,0,0,110,土著仙人掌,,30023,,,,,NT_Tongji,20,,
6684,16.63,7.06,0,0,223,蜥蜴人斗士,,30024,,,,,NT_Tongji,20,,
6685,17.28,8.38,0,0,85,泰坦巨人,,30025,,,,,NT_Tongji,20,,
6686,-8.15,14.74,0,0,126,骷髅海盗,,30026,,,,,NT_Tongji,3,,
6687,3.82,2.43,0,0,6,熊猫团,,30027,,,,,NT_Tongji,30,,
6688,1.08,-4.5,0,0,141,海蝙蝠,,30028,,,,,NT_Tongji,30,,
6689,-1.19,-7.91,0,0,113,暗影,,30029,,,,,NT_Tongji,30,,
6690,9.83,-7.02,0,0,100,功夫刺魔,,30030,,,,,NT_Tongji,30,,
6691,-5.01,0.32,0,0,81,食尸鬼,,30001,,,,,NT_Tongji,2,,
6692,1.56,1.52,0,0,100,功夫刺魔,,30002,,,,,NT_Tongji,2,,
6693,0.17,-2.91,0,0,173,暴君熊,,30003,,,,,NT_Tongji,2,,
6694,-8.27,7.06,0,0,111,炽热魔芋,,30004,,,,,NT_Tongji,2,,
6695,-1.96,-0.22,0,0,83,巨人,,30005,,,,,NT_Tongji,2,,
6696,-2.95,-3.6,0,0,87,熔岩臭臭花,,30006,,,,,NT_Tongji,2,,
6697,-1.86,6.31,0,0,121,死亡之花,,30007,,,,,NT_Tongji,2,,
6698,-10.08,8.347,0,0,88,沙漠臭臭花,,30008,,,,,NT_Tongji,2,,
6699,3.07,-0.77,0,0,115,小丑炸弹魔,,30009,,,,,NT_Tongji,2,,
6700,7.024,-0.41,0,0,56,水蜘蛛,,30010,,,,,NT_Tongji,2,,
6701,-10.89,11.52,0,0,122,曼陀罗草,,30011,,,,,NT_Tongji,3,,
6702,8.793,-0.425,0,0,6,熊猫团,,30012,,,,,NT_Tongji,3,,
6703,1.85,20.47,0,0,167,雪山幻魔,,30013,,,,,NT_Tongji,30,,
6704,7.15,7.2,0,0,155,风蜘蛛,,30014,,,,,NT_Tongji,30,,
6705,8.793,-15.397,0,0,189,炼狱魔蝎,,30015,,,,,NT_Tongji,30,,
6706,-6.91,-7.41,0,0,24,海底龟,,30016,,,,,NT_Tongji,30,,
6707,18.54,-9.22,0,0,163,山贼,,30017,,,,,NT_Tongji,30,,
6708,9.45,-14.36,0,0,151,罗刹鬼,,30018,,,,,NT_Tongji,30,,
6709,13.75,-7.4,0,0,23,石像怪,,30019,,,,,NT_Tongji,30,,
6710,15.69,-3.75,0,0,240,地精,,30020,,,,,NT_Tongji,30,,
6711,13.67,8.23,0,0,142,胖蝙蝠,,30021,,,,,NT_Tongji,20,,
6712,13.71,6.6,0,0,120,人魔草,,30022,,,,,NT_Tongji,20,,
6713,14.99,7.48,0,0,110,土著仙人掌,,30023,,,,,NT_Tongji,20,,
6714,16.63,7.06,0,0,223,蜥蜴人斗士,,30024,,,,,NT_Tongji,20,,
6715,17.28,8.38,0,0,85,泰坦巨人,,30025,,,,,NT_Tongji,20,,
6716,-8.15,14.74,0,0,126,骷髅海盗,,30026,,,,,NT_Tongji,3,,
6717,3.82,2.43,0,0,6,熊猫团,,30027,,,,,NT_Tongji,30,,
6718,1.08,-4.5,0,0,141,海蝙蝠,,30028,,,,,NT_Tongji,30,,
6719,-1.19,-7.91,0,0,113,暗影,,30029,,,,,NT_Tongji,30,,
6720,9.83,-7.02,0,0,100,功夫刺魔,,30030,,,,,NT_Tongji,30,,
6721,-5.01,0.32,0,0,81,食尸鬼,,30001,,,,,NT_Tongji,2,,
6722,1.56,1.52,0,0,100,功夫刺魔,,30002,,,,,NT_Tongji,2,,
6723,0.17,-2.91,0,0,173,暴君熊,,30003,,,,,NT_Tongji,2,,
6724,-8.27,7.06,0,0,111,炽热魔芋,,30004,,,,,NT_Tongji,2,,
6725,-1.96,-0.22,0,0,83,巨人,,30005,,,,,NT_Tongji,2,,
6726,-2.95,-3.6,0,0,87,熔岩臭臭花,,30006,,,,,NT_Tongji,2,,
6727,-1.86,6.31,0,0,121,死亡之花,,30007,,,,,NT_Tongji,2,,
6728,-10.08,8.347,0,0,88,沙漠臭臭花,,30008,,,,,NT_Tongji,2,,
6729,3.07,-0.77,0,0,115,小丑炸弹魔,,30009,,,,,NT_Tongji,2,,
6730,7.024,-0.41,0,0,56,水蜘蛛,,30010,,,,,NT_Tongji,2,,
6731,-10.89,11.52,0,0,122,曼陀罗草,,30011,,,,,NT_Tongji,3,,
6732,8.793,-0.425,0,0,6,熊猫团,,30012,,,,,NT_Tongji,3,,
6733,1.85,20.47,0,0,167,雪山幻魔,,30013,,,,,NT_Tongji,30,,
6734,7.15,7.2,0,0,155,风蜘蛛,,30014,,,,,NT_Tongji,30,,
6735,8.793,-15.397,0,0,189,炼狱魔蝎,,30015,,,,,NT_Tongji,30,,
6736,-6.91,-7.41,0,0,24,海底龟,,30016,,,,,NT_Tongji,30,,
6737,18.54,-9.22,0,0,163,山贼,,30017,,,,,NT_Tongji,30,,
6738,9.45,-14.36,0,0,151,罗刹鬼,,30018,,,,,NT_Tongji,30,,
6739,13.75,-7.4,0,0,23,石像怪,,30019,,,,,NT_Tongji,30,,
6740,15.69,-3.75,0,0,240,地精,,30020,,,,,NT_Tongji,30,,
6741,13.67,8.23,0,0,142,胖蝙蝠,,30021,,,,,NT_Tongji,20,,
6742,13.71,6.6,0,0,120,人魔草,,30022,,,,,NT_Tongji,20,,
6743,14.99,7.48,0,0,110,土著仙人掌,,30023,,,,,NT_Tongji,20,,
6744,16.63,7.06,0,0,223,蜥蜴人斗士,,30024,,,,,NT_Tongji,20,,
6745,17.28,8.38,0,0,85,泰坦巨人,,30025,,,,,NT_Tongji,20,,
6746,-8.15,14.74,0,0,126,骷髅海盗,,30026,,,,,NT_Tongji,3,,
6747,3.82,2.43,0,0,6,熊猫团,,30027,,,,,NT_Tongji,30,,
6748,1.08,-4.5,0,0,141,海蝙蝠,,30028,,,,,NT_Tongji,30,,
6749,-1.19,-7.91,0,0,113,暗影,,30029,,,,,NT_Tongji,30,,
6750,9.83,-7.02,0,0,100,功夫刺魔,,30030,,,,,NT_Tongji,30,,
7001,-0.024,10.26,0,0,19,捣蛋鬼,,70001,,,,,NT_Normal,501,0,
7002,0.01,10.413,0,0,2,牛头人,,70002,,,,,NT_Normal,502,0,
7003,-0.005,10.505,0,0,79,僵尸实验体,,70003,,,,,NT_Normal,503,,
7004,-0.024,10.449,0,0,114,阴影,,70004,,,,,NT_Normal,504,,
7005,0.013,10.49,0,0,115,炸弹魔,,70005,,,,,NT_Normal,505,,
7006,0.07,10.41,0,0,85,食人魔 奥兹,,70006,,,,,NT_Normal,506,,
7007,0.1,10.61,0,0,84,食人魔首领 克洛,,70007,,,,,NT_Normal,507,,
7008,0.02,10.346,0,0,87,恶魔食人花,,70008,,,,,NT_Normal,508,,
7009,0.064,10.226,0,0,175,巨熊,,70009,,,,,NT_Normal,509,,
7010,0.064,10.502,0,0,76,巨人 巴罗斯,,70010,,,,,NT_Normal,510,,
7011,0.064,10.497,0,0,203,刺客 阿一,,70011,,,,,NT_Normal,511,,
7012,0.064,10.448,0,0,83,食人魔法师 波坎,,70012,,,,,NT_Normal,512,,
7013,0.06,10.46,0,0,220,蜥蜴人 扎戈,,70013,,,,,NT_Normal,513,,
7014,0.064,10.518,0,0,129,白恶魔 吉拉斯,,70014,,,,,NT_Normal,514,,
7015,0.088,10.401,0,0,75,恶狼 希斯,,70015,,,,,NT_Normal,515,,
7016,0.064,10.549,0,0,68,海巨龙 布鲁特韦姆,,70016,,,,,NT_Normal,516,,
7017,0.095,10.455,0,0,202,沙鹰刺客大师 罗塞尔,,70017,,,,,NT_Normal,517,,
7018,0.064,10.445,0,0,132,变色龙 罗迪,,70018,,,,,NT_Normal,518,,
7019,0.111,10.445,0,0,50,惰魔,,70019,,,,,NT_Normal,519,,
7020,0.064,10.378,0,0,247,巫妖 克佳苏尔德,,70020,,,,,NT_Normal,520,,
7021,0.064,10.406,0,0,188,蝎子王 阿克苏,,70021,,,,,NT_Normal,521,,
7022,0.119,10.483,0,0,111,巨型死亡蠕虫,,70022,,,,,NT_Normal,522,,
7023,0.064,10.569,0,0,88,沙漠吞噬花,,70023,,,,,NT_Normal,523,,
7024,0.076,10.39,0,0,290,沙漠恶匪 巴托,,70024,,,,,NT_Normal,524,,
7025,0.064,10.396,0,0,220,蜥蜴人 莫洛,,70025,,,,,NT_Normal,525,,
7026,0.064,10.401,0,0,98,沙漠巨蜥,,70026,,,,,NT_Normal,526,,
7027,0.085,10.524,0,0,135,石魔像 克鲁特,,70027,,,,,NT_Normal,527,,
7028,0.104,10.515,0,0,43,沙巨龙 奥马尔吉特,,70028,,,,,NT_Normal,528,,
7029,0.064,10.419,0,0,221,蜥蜴人之王 康诺,,70029,,,,,NT_Normal,529,,
7030,0.064,10.419,0,0,6,大猫熊 鲁特,,70030,,,,,NT_Normal,530,,
7031,0.064,10.419,0,0,131,军阀 皮尼斯,,70031,,,,,NT_Normal,531,,
7032,0.064,10.419,0,0,153,千年雪妖,,70032,,,,,NT_Normal,532,,
7033,0.064,10.419,0,0,70,银龙 艾薇达,,70033,,,,,NT_Normal,533,,
7034,0.064,10.419,0,0,73,冰狼 加内特,,70034,,,,,NT_Normal,534,,
7035,0.064,10.419,0,0,78,恶魔使徒 洛尔丹,,70035,,,,,NT_Normal,535,,
7036,0.064,10.419,0,0,96,千年冰晶树魔,,70036,,,,,NT_Normal,536,,
7037,0.064,10.419,0,0,129,白恶魔 吉拉斯,,70037,,,,,NT_Normal,537,,
7038,0.064,10.419,0,0,196,死灵法师 科托,,70038,,,,,NT_Normal,538,,
7039,0.064,10.419,0,0,200,黑暗魔君 巴里克,,70039,,,,,NT_Normal,539,,
8001,4.86495,4.78416,0,187.4737,108,辛克亚,,80001,,,40000,,NT_Normal,30,,
8002,1.061,14.214,0,170.7703,210,佣兵女神 苏娜,,80002,,,40004,,NT_Normal,30,,
8003,11.85,73.67,0,162.7179,256,女武神 吉娜,,80003,,,40015,,NT_Normal,40,,
8004,-1.378,-3.002,0,161.3036,206,阿巴斯,,80004,,,40006,,NT_Normal,30,,
8005,5.752,4.016,0,165.9929,208,鹰眼 格隆,,80005,,,40008,,NT_Normal,4,,
8006,3.125,18.604,0,150.6261,199,伯纳德,,80006,,,40005,,NT_Normal,30,,
8007,-1.856,-15.371,0,178.7134,283,咒术女王 摩拉,,80007,,,40018,,NT_Normal,5,,
8008,7.619,-9.7,0,167.029,209,阿卡丽,,80008,,,40002,,NT_Normal,30,,
8009,4.4,14.93,0,190.0503,201,骑士费伦公爵,,80009,,,40016,,NT_Normal,5,,
8010,-3.757,5.4,0,160.5248,203,玛娜,,80010,,,40001,,NT_Normal,30,,
8011,5.96,-2.96,0,179.9869,202,剑圣 乔克,,80011,,,40017,,NT_Normal,5,,
8012,9.41,-9.82,0,143.5367,204,巴特门迪,,80012,,,40003,,NT_Normal,30,,
8013,-18.882,35.903,0,176.6112,198,光使徒 艾莉,,80013,,,40011,,NT_Normal,4,,
8014,-3.113,4.821,0,169.5317,104,奎托斯,,80014,,,40009,,NT_Normal,4,,
8015,-3.96,64.99,0,179.7859,207,奥术玫瑰 卡娜,,80015,,,40013,,NT_Normal,40,,
8016,-3.66,36.82,0,167.4564,200,安娜侯爵,,80016,,,40010,,NT_Normal,4,,
8017,-2.598,-5.874,0,179.4534,211,阿拉贡,,80017,,,40007,,NT_Normal,30,,
8018,-6.41,64.883,0,162.2259,203,西雅,,80018,,,40012,,NT_Normal,40,,
8019,-1.5,-24.31,0,175.2033,67,刺客之王 艾奥,,80019,,,40019,,NT_Normal,5,,
8020,-6.065,75.158,0,184.9865,213,汉克斯,,80020,,,40014,,NT_Normal,40,,
8021,-16.22,-15.11,0,170.8936,212,猩红女巫 梅丽,,80021,,,40020,,NT_Normal,5,,
8022,-30.34,-10.17,0,169.6407,208,鹰眼 格隆,,80022,,,40021,,NT_Normal,5,,
9001,0,0,0,0,32,一万血,,90001,,,,,,,,
9002,0,0,0,0,32,一万魔,,90002,,,,,,,,
9003,0,0,0,0,19,五千攻击,,90003,,,,,,,,
9004,0,0,0,0,6,五千防御,,90004,,,,,,,,
9005,0,0,0,0,18,五千敏,,90005,,,,,,,,
9006,0,0,0,0,30,五千精神,,90006,,,,,,,,
9007,0,0,0,0,30,五千回复,,90007,,,,,,,,
9008,0,0,0,0,10,魔攻5000,,90008,,,,,,,,
9009,0,0,0,0,6,抗魔5000,,90009,,,,,,,,
9010,0,0,0,0,16,命中5000,,90010,,,,,,,,
9011,0,0,0,0,15,闪躲5000,,90011,,,,,,,,
9012,0,0,0,0,15,必杀5000,,90012,,,,,,,,
9013,0,0,0,0,30,反击5000,,90013,,,,,,,,
9014,0,0,0,0,31,抗昏睡10000,,90014,,,,,,,,
9015,0,0,0,0,30,抗石化10000,,90015,,,,,,,,
9016,0,0,0,0,4,抗酒醉9999,,90016,,,,,,,,
9017,0,0,0,0,18,抗混乱9999,,90017,,,,,,,,
9018,0,0,0,0,17,抗遗忘9999,,90018,,,,,,,,
9019,0,0,0,0,16,抗毒9999,,90019,,,,,,,,
9020,0,0,0,0,30,抗暗杀9999,,90020,,,,,,,,
9501,-4.49,1.55,0,0,2,牛头人,,1001,,,,,NT_Normal,700,0,
9502,-3.61,3.25,0,0,114,阴影,,1002,,,,,NT_Normal,700,0,
9503,-2.13,4.35,0,0,19,捣蛋鬼,,1004,,,,,NT_Normal,700,0,
9504,0.68,6.34,0,0,115,炸弹魔,,1007,,,,,NT_Normal,700,,
9505,3.26,8.12,0,0,85,食人魔 奥兹,,1008,,,,,NT_Normal,700,,
9506,-7.11,-1.52,0,0,84,食人魔首领 克洛,,1009,,,,,NT_Normal,700,,
9507,-5.79,-3.12,0,0,68,海巨龙 布鲁特韦姆,,1010,,,,,NT_Normal,700,,
9508,-4.4,-1.13,0,0,79,僵尸实验体,,1011,,,,,NT_Normal,700,,
9509,-2.99,0.22,0,0,87,恶魔食人花,,1012,,,,,NT_Normal,700,,
9510,-0.78,2.64,0,0,175,巨熊,,1013,,,,,NT_Normal,700,,
9511,-0.14,4.74,0,0,76,巨人 巴罗斯,,1014,,,,,NT_Normal,700,,
9512,1.53,4.23,0,0,203,刺客 阿一,,1015,,,,,NT_Normal,700,,
9513,3.01,6.08,0,0,83,食人魔法师 波坎,,1016,,,,,NT_Normal,700,,
9514,4.97,7.18,0,0,220,蜥蜴人 扎戈,,1017,,,,,NT_Normal,700,,
9515,-3.9,-4.31,0,0,129,白恶魔 吉拉斯,,1018,,,,,NT_Normal,700,,
9516,-2.45,-2.46,0,0,75,恶狼 希斯,,1019,,,,,NT_Normal,700,,
9517,-0.73,-0.97,0,0,202,沙鹰刺客大师 罗塞尔,,1020,,,,,NT_Normal,700,,
9518,1.07,1.08,0,0,132,变色龙 罗迪,,1021,,,,,NT_Normal,700,,
9519,2.58,2.74,0,0,50,惰魔,,1022,,,,,NT_Normal,700,,
9520,4.15,4.39,0,0,247,巫妖 克佳苏尔德,,1023,,,,,NT_Normal,700,,
9521,-2.55,-5.37,0,0,188,蝎子王 阿克苏,,1024,,,,,NT_Normal,700,,
9522,-1.13,-3.53,0,0,111,巨型死亡蠕虫,,1025,,,,,NT_Normal,700,,
9523,0.46,-2.03,0,0,88,沙漠吞噬花,,1026,,,,,NT_Normal,700,,
9524,2.41,-0.27,0,0,290,沙漠恶匪 巴托,,1027,,,,,NT_Normal,700,,
9525,3.89,1.47,0,0,220,蜥蜴人 莫洛,,1028,,,,,NT_Normal,700,,
9526,5.47,3.27,0,0,98,沙漠巨蜥,,1029,,,,,NT_Normal,700,,
9527,-0.91,-6.59,0,0,135,石魔像 克鲁特,,1030,,,,,NT_Normal,700,,
9528,0.24,-4.64,0,0,43,沙巨龙 奥马尔吉特,,1031,,,,,NT_Normal,700,,
9529,1.66,-3,0,0,221,蜥蜴人之王 康诺,,1032,,,,,NT_Normal,700,,
9530,3.42,-1.52,0,0,6,大猫熊 鲁特,,1033,,,,,NT_Normal,700,,
9531,5.16,0,0,0,131,军阀 皮尼斯,,1034,,,,,NT_Normal,700,,
9532,6.4,1.78,0,0,153,千年雪妖,,1035,,,,,NT_Normal,700,,
9533,8.02,3.32,0,0,70,银龙 艾薇达,,1036,,,,,NT_Normal,700,,
9534,0.58,-7.59,0,0,73,冰狼 加内特,,1037,,,,,NT_Normal,700,,
9535,1.72,-5.68,0,0,78,恶魔使徒 洛尔丹,,1038,,,,,NT_Normal,700,,
9536,3.09,-3.86,0,0,96,千年冰晶树魔,,1039,,,,,NT_Normal,700,,
9537,4.65,-2.18,0,0,129,白恶魔 吉拉斯,,1040,,,,,NT_Normal,700,,
9538,6.34,-0.79,0,0,196,死灵法师 科托,,1041,,,,,NT_Normal,700,,
9539,7.75,0.75,0,0,200,黑暗魔君 巴里克,,1042,,,,,NT_Normal,700,,
9540,9.21,1.86,0,0,108,逃兵 辛克亚,,80001,,,,,NT_Normal,700,,
9541,2.07,-8.61,0,0,210,佣兵女神 苏娜,,80002,,,,,NT_Normal,700,,
9542,3.06,-7.09,0,0,256,女武神 吉娜,,80003,,,,,NT_Normal,700,,
9543,4.26,-5.51,0,0,206,幽火 阿巴斯,,80004,,,,,NT_Normal,700,,
9544,5.39,-3.89,0,0,208,鹰眼 格隆,,80005,,,,,NT_Normal,700,,
9545,6.41,-2.34,0,0,199,冥王 伯纳德,,80006,,,,,NT_Normal,700,,
9546,7.85,-0.92,0,0,283,咒术女王 摩拉,,80007,,,,,NT_Normal,700,,
9547,9.54,0,0,0,209,神箭手 阿卡丽,,80008,,,,,NT_Normal,700,,
9548,11.06,0.87,0,0,201,至尊骑士费伦公爵,,80009,,,,,NT_Normal,700,,
9549,3.3,-9.72,0,0,246,女剑神 玛娜,,80010,,,,,NT_Normal,700,,
9550,4.59,-8.23,0,0,202,剑圣 乔克,,80011,,,,,NT_Normal,700,,
9551,5.97,-6.75,0,0,204,暗火 巴特门迪,,80012,,,,,NT_Normal,700,,
9552,7.26,-5.06,0,0,198,光使徒 艾莉,,80013,,,,,NT_Normal,700,,
9553,8.49,-3.25,0,0,104,战神 奎托斯,,80014,,,,,NT_Normal,700,,
9554,9.61,-1.65,0,0,207,奥术玫瑰 卡娜,,80015,,,,,NT_Normal,700,,
9555,10.94,-0.54,0,0,200,玫瑰骑士安娜侯爵,,80016,,,,,NT_Normal,700,,
9556,-0.79,7.84,0,0,211,清道夫 阿拉贡,,80017,,,,,NT_Normal,700,,
9557,-2.26,2.11,0,0,203,猎杀者 西雅,,80018,,,,,NT_Normal,700,,
9558,1.72,7.45,0,0,67,刺客之王 艾奥,,80019,,,,,NT_Normal,700,,
9559,5.54,5.17,0,0,213,巫王 汉克斯,,80020,,,,,NT_Normal,700,,
9560,-5.83,0.34,0,0,212,猩红女巫 梅丽,,80021,,,,,NT_Normal,700,,
9561,0.64,-0.36,0,0,208,鹰眼 格隆,,80022,,,,,NT_Normal,700,,
9562,-32,-3.03,0,-138.8772,38,技能教官,50012;90008,120004,,UIASSETS__LearningUI,,,NT_Normal,1,,
9563,-45.11,-18.37,0,92.82507,290,远行商人,50014,120005,,UIASSETS__StoreUI,,,NT_Normal,1,,
9564,-36.68,22.88,0,-128.6969,213,竞技场管理员,50015,120006,,UIASSETS_ArenaPvpPanel,,,NT_Normal,1,,
9565,-38.2,-1.04,0,-128.6969,283,传送使,50020,120007,,UIASSETS__WordMapUI,,,NT_Normal,1,,
9566,-48.171,21.905,0,139.1123,49,采集专员,50024,120008,,UIASSETS_GatherPanel,,,NT_Normal,1,,
9567,-38.13,-12.73,0,-87.92706,37,拍卖行老板,50026,120009,,UIASSETS_AuctionHousePanel,,,NT_Normal,1,,
9568,-29.44,-15.23,0,-87.92706,204,信使,50030,120010,,UIASSETS_EmailPanel,,,NT_Normal,1,,
9569,-49.05,16.69,0,121.6575,203,百人道场管理员,,120011,,UIASSETS_HundredUI,,,NT_Normal,1,,
9570,99,99,0,-126.8289,198,30级副本管理员,,120002,,,,,NT_Normal,1,,
9571,99,99,0,-126.8289,202,40级副本管理员,,120003,,,,,NT_Normal,1,,
9572,-51.5,-1.86,0,134.4826,238,许愿人,21000;50032;51020,120000,,,,,NT_Normal,1,25,
9573,-47.06,-0.88,0,141.0732,296,许愿管理员,,120001,,UIASSETS_LookchiPanel,,,NT_Normal,1,25,
9574,-37.96,-19.78,0,-87.92706,128,酒吧老板,,120012,,,,,NT_Normal,1,,
9575,-36.01,21.73,0,-128.6969,67,武斗场管理员,,120013,,UIASSETS__Arena,,,NT_Normal,1,,
9576,-52.974,-4.17,0,132.4598,50,宠物神殿管理员,,120014,,UIASSETS_PetTemple,,,NT_Normal,1,,
9577,-43.42,2.49,0,-179.29,59,内城守卫,,120015,,,,,NT_Normal,1,,
9578,-40.16,2.47,0,-179.29,59,内城守卫,,120016,,,,,NT_Normal,1,,
9580,99,99,0,-126.8289,202,副本管理员,,120027,,,,,NT_Normal,1,,
9581,99,99,0,-126.8289,202,副本管理员,,120028,,,,,NT_Normal,1,,
9582,99,99,0,-126.8289,202,副本管理员,,120029,,,,,NT_Normal,1,,
9583,-37.96,-10.87,0,-84.82147,224,宠物大师,90101;90102;90103;90104;90105;90106;90107;90108;90109;90110;,130127,,,,,NT_Normal,1,,
9584,-38.53,16.71,0,-90,202,副本管理员,,130128,,UIASSETS_CopyOpenPanel,,,NT_Normal,1,,
9585,-44.265,-5.788,0,90,231,伙伴任务管理员,,130142,,UIASSETS_EmployeeTask,,,NT_Normal,1,45,
9586,-44.265,-9.345,0,90,201,悬赏任务管理员,51000;90007,131000,,,,,NT_Normal,1,,
9587,-44.265,-7.888,0,90,290,低级装备商人,,133000,,UIASSETS_EquipUIPanel,,,NT_Normal,1,,
10000,0.29,21.37,0,-162.176,200,向导阿里乌斯,100000;100006,100019,,,,,NT_Normal,1001,,
10002,-10.63,-3.1,0,12.34868,200,向导阿里乌斯,100000;100001;100002;100003,100019,,,,,NT_Normal,1001,,
10003,25.32,5.31,0,-143.1209,200,向导阿里乌斯,100002;100001,100019,,,,,NT_Normal,1001,,
10004,-15.84,-0.63,0,12.34868,295,伊尔丹,,100012,,,100001,,NT_Normal,1001,,
10005,29.15,11.19,0,-128.8002,259,沙漠九头蛇,,100013,,,100002,,NT_Normal,1001,,
11000,-14.07,4.6,0,158.8728,200,向导阿里乌斯,100003,100019,,,,,NT_Normal,1002,,
11001,-13.19,-21.88,0,-44.73834,200,向导阿里乌斯,100004,100019,,,,,NT_Normal,1002,,
11002,17.8,-15.77,0,-133.037,200,向导阿里乌斯,100005,100019,,,,,NT_Normal,1002,,
11003,-12.19,-9.88,0,111.8362,201,守卫者,,100014,,,100003,,NT_Normal,1002,,
11004,-4.27,-35.93,0,-44.73834,249,沙盗头目 珀艾,,100015,,,100004,,NT_Normal,1002,,
11005,30.31,-8.68,0,-133.037,25,遗忘的罪人,,100016,,,100005,,NT_Normal,1002,,
12000,-8.68,-31.28,0,94.0838,210,银龙艾薇达,110000;110006,110019,,,,,NT_Normal,1003,,
12001,-14.15,-33.63,0,0,210,银龙艾薇达,110001;110002;110003,110019,,,,,NT_Normal,1003,,
12002,-13.4,-13.49,0,147.4118,210,银龙艾薇达,110000;110001;110002;110003,110019,,,,,NT_Normal,1003,,
12003,-15.93,-29.5,0,114.4797,131,魔族先锋阿修斯,,110012,,,110001,,NT_Normal,1003,,
12004,-2.11,-11.31,0,-100.6532,132,魔将杰尼斯,,110013,,,110002,,NT_Normal,1003,,
13000,-10.07,-29.26,0,-100,210,银龙艾薇达,110003,110019,,,,,NT_Normal,1004,,
13001,-6.17,-7.66,0,-165,210,银龙艾薇达,110004,110019,,,,,NT_Normal,1004,,
13002,-11.39,37.21,0,165,210,银龙艾薇达,110005,110019,,,,,NT_Normal,1004,,
13003,-8.72,-18.21,0,-179,193,邪术师休伯特,,110014,,,110003,,NT_Normal,1004,,
13004,-5.82,17.97,0,179,228,恐怖领主法德里亚诺,,110015,,,110004,,NT_Normal,1004,,
13005,-3.42,47.33,0,175,68,远古冰龙奥斯迪麦尔,,110016,,,110005,,NT_Normal,1004,,
14000,8.85,73.04,,137.7143,55,大法师 尤西,120001,112010,,,,,NT_Normal,1005,,
14001,0.03,73.73,,154.2068,55,大法师 尤西,120002,112010,,,,,NT_Normal,1005,,
14002,-6.7,34.82,,155.2702,55,大法师 尤西,120003,112010,,,,,NT_Normal,1005,,
14003,12.23,31.28,,176.5535,55,大法师 尤西,120004,112010,,,,,NT_Normal,1005,,
14004,4.009,10.682,,174.0726,55,大法师 尤西,120005,112010,,,,,NT_Normal,1005,,
