ID,Level,LevelExp,AssetsID,MonsterID,NpcID,Name,Desc,Icon,DefalutSkill,Race,RaceIcon,PT_HpMax,PT_MpMax,PT_Attack,PT_Defense,PT_Agile,PT_Spirit,PT_Reply,PT_Magicattack,PT_Magicdefense,PT_Hit,PT_Dodge,PT_Crit,PT_counterpunch,PT_NoSleep,PT_NoPetrifaction,PT_NoDrunk,PT_NoChaos,PT_NoForget,PT_NoPoison,AI_class,Fire,Water,Ground,Wind
3,44,21400,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2780,795,725,566,920,126,186,134,90,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,45,23500,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2840,810,740,578,940,128,188,137,92,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,46,25600,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2900,825,755,590,960,130,190,140,94,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,47,27700,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2960,840,770,602,980,132,192,143,96,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,48,29800,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3020,855,785,614,1000,134,194,146,98,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,49,31900,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3080,870,800,626,1020,136,196,149,100,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,50,35000,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3140,885,815,638,1040,138,198,152,102,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,51,38100,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3200,900,830,650,1060,140,200,155,104,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,52,41200,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3260,915,845,662,1080,142,202,158,106,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,53,44300,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3320,930,860,674,1100,144,204,161,108,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,54,47400,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3380,945,875,686,1120,146,206,164,110,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,55,50500,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3440,960,890,698,1140,148,208,167,112,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,56,53600,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3500,975,905,710,1160,150,210,170,114,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,57,56700,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3560,990,920,722,1180,152,212,173,116,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,58,59800,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3620,1005,935,734,1200,154,214,176,118,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,59,62900,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3680,1020,950,746,1220,156,216,179,120,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,60,70000,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3740,1035,965,758,1240,158,218,182,122,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,61,77100,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3800,1050,980,770,1260,160,220,185,124,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,62,84200,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3860,1065,995,782,1280,162,222,188,126,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,63,91300,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3920,1080,1010,794,1300,164,224,191,128,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,64,98400,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3980,1095,1025,806,1320,166,226,194,130,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,65,105500,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4040,1110,1040,818,1340,168,228,197,132,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,66,112600,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4100,1125,1055,830,1360,170,230,200,134,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,67,119700,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4160,1140,1070,842,1380,172,232,203,136,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,68,126800,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4220,1155,1085,854,1400,174,234,206,138,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,69,133900,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4280,1170,1100,866,1420,176,236,209,140,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,70,150000,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4340,1185,1115,878,1440,178,238,212,142,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,71,166100,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4400,1200,1130,890,1460,180,240,215,144,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,72,182200,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4460,1215,1145,902,1480,182,242,218,146,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,73,198300,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4520,1230,1160,914,1500,184,244,221,148,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,74,214400,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4580,1245,1175,926,1520,186,246,224,150,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,75,230500,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4640,1260,1190,938,1540,188,248,227,152,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,76,246600,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4700,1275,1205,950,1560,190,250,230,154,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,77,262700,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4760,1290,1220,962,1580,192,252,233,156,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,78,278800,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4820,1305,1235,974,1600,194,254,236,158,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,79,294900,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4880,1320,1250,986,1620,196,256,239,160,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,80,350000,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4940,1335,1265,998,1640,198,258,242,162,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,81,405100,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5000,1350,1280,1010,1660,200,260,245,164,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,82,460200,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5060,1365,1295,1022,1680,202,262,248,166,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,83,515300,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5120,1380,1310,1034,1700,204,264,251,168,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,84,570400,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5180,1395,1325,1046,1720,206,266,254,170,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,85,625500,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5240,1410,1340,1058,1740,208,268,257,172,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,86,680600,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5300,1425,1355,1070,1760,210,270,260,174,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,87,735700,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5360,1440,1370,1082,1780,212,272,263,176,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,88,790800,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5420,1455,1385,1094,1800,214,274,266,178,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,89,845900,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5480,1470,1400,1106,1820,216,276,269,180,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,90,1000000,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5540,1485,1415,1118,1840,218,278,272,182,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,91,1154100,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5600,1500,1430,1130,1860,220,280,275,184,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,92,1308200,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5660,1515,1445,1142,1880,222,282,278,186,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,93,1462300,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5720,1530,1460,1154,1900,224,284,281,188,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,94,1616400,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5780,1545,1475,1166,1920,226,286,284,190,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,95,1770500,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5840,1560,1490,1178,1940,228,288,287,192,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,96,1924600,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5900,1575,1505,1190,1960,230,290,290,194,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,97,2078700,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5960,1590,1520,1202,1980,232,292,293,196,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,98,2232800,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,6020,1605,1535,1214,2000,234,294,296,198,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,99,2386900,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,6080,1620,1550,1226,2020,236,296,299,200,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,100,3000000,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,6140,1635,1565,1238,2040,238,298,302,202,0,0,0,0,0,0,0,0,0,0,1,,10,,
4,1,500,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,200,150,80,50,60,40,100,5,4,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,2,550,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,260,165,95,62,80,42,102,8,6,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,3,600,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,320,180,110,74,100,44,104,11,8,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,4,650,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,380,195,125,86,120,46,106,14,10,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,5,700,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,440,210,140,98,140,48,108,17,12,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,6,750,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,500,225,155,110,160,50,110,20,14,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,7,800,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,560,240,170,122,180,52,112,23,16,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,8,850,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,620,255,185,134,200,54,114,26,18,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,9,900,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,680,270,200,146,220,56,116,29,20,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,10,1000,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,740,285,215,158,240,58,118,32,22,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,11,1100,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,800,300,230,170,260,60,120,35,24,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,12,1200,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,860,315,245,182,280,62,122,38,26,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,13,1300,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,920,330,260,194,300,64,124,41,28,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,14,1400,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,980,345,275,206,320,66,126,44,30,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,15,1500,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1040,360,290,218,340,68,128,47,32,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,16,1600,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1100,375,305,230,360,70,130,50,34,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,17,1700,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1160,390,320,242,380,72,132,53,36,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,18,1800,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1220,405,335,254,400,74,134,56,38,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,19,1900,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1280,420,350,266,420,76,136,59,40,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,20,2200,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1340,435,365,278,440,78,138,62,42,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,21,2500,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1400,450,380,290,460,80,140,65,44,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,22,2800,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1460,465,395,302,480,82,142,68,46,0,0,0,0,0,0,0,0,0,0,1,,,10,
4,23,3100,323,80004,"60012,60013;60014,60015",地之守护兽,诞生于森林中的守护兽,yanjingshe_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1520,480,410,314,500,84,144,71,48,0,0,0,0,0,0,0,0,0,0,1,,,10,
