DropID,text,exp,money,diamond,item-1,item-num-1,pro-type-1,probability-1,item-2,item-num-2,pro-type-2,probability-2,item-3,item-num-3,pro-type-3,probability-3,item-4,item-num-4,pro-type-4,probability-4,item-5,item-num-5,pro-type-5,probability-5,item-6,item-num-6,pro-type-6,probability-6
131112,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131113,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131114,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131115,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131116,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131117,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131118,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131119,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131120,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131121,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131122,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131123,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131124,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131125,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131126,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131127,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131128,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131129,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131130,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131131,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131132,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131133,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131134,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131135,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131136,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131137,攻城,230,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131138,攻城,230,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131139,攻城,230,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131140,攻城,230,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131141,攻城,230,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131142,攻城,230,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131143,攻城,230,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131144,攻城,230,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131145,攻城,230,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131146,攻城,230,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131147,攻城,340,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131148,攻城,340,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131149,攻城,340,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131150,攻城,340,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131151,攻城,340,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131152,攻城,340,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131153,攻城,340,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131154,攻城,340,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131155,攻城,340,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131156,攻城,340,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131157,攻城,480,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131158,攻城,480,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131159,攻城,480,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131160,攻城,480,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131161,攻城,480,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131162,攻城,480,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131163,攻城,480,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131164,攻城,480,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131165,攻城,480,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131166,攻城,480,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131167,攻城,650,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131168,攻城,650,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131169,攻城,650,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131170,攻城,650,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131171,攻城,650,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131172,攻城,650,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131173,攻城,650,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131174,攻城,650,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131175,攻城,650,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131176,攻城,650,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131177,攻城,860,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131178,攻城,860,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131179,攻城,860,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131180,攻城,860,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131181,攻城,860,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131182,攻城,860,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131183,攻城,860,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131184,攻城,860,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131185,攻城,860,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131186,攻城,860,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131187,攻城,1120,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131188,攻城,1120,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131189,攻城,1120,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131190,攻城,1120,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131191,攻城,1120,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131192,攻城,1120,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131193,攻城,1120,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131194,攻城,1120,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131195,攻城,1120,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131196,攻城,1120,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131197,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131198,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131199,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131200,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131201,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131202,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131203,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131204,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131205,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131206,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131207,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131208,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131209,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131210,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131211,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131212,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131213,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131214,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131215,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131216,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131217,攻城,1150,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131218,攻城,1150,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131219,攻城,230,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131220,攻城,1150,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131221,攻城,1150,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131222,攻城,1700,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131223,攻城,1700,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131224,攻城,340,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131225,攻城,1700,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131226,攻城,1700,20,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131227,攻城,2400,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131228,攻城,2400,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131229,攻城,480,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131230,攻城,2400,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131231,攻城,2400,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131232,攻城,3250,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131233,攻城,3250,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131234,攻城,650,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131235,攻城,3250,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131236,攻城,3250,21,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131237,攻城,4300,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131238,攻城,4300,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131239,攻城,860,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131240,攻城,4300,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131241,攻城,4300,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131242,攻城,5600,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131243,攻城,5600,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131244,攻城,1120,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131245,攻城,5600,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131246,攻城,5600,27,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131247,攻城,7150,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131248,攻城,7150,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131249,攻城,1430,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131250,攻城,7150,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131251,攻城,7150,34,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131252,攻城,9000,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131253,攻城,9000,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131254,攻城,1800,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131255,攻城,9000,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
131256,攻城,9000,41,,102065,1,1,2000,,,,,,,,,,,,,,,,,,,,
160000,伙伴挑战,130000,14,,2036,1,1,10000,,,,,,,,,,,,,,,,,,,,
160001,伙伴挑战,135000,14,,2031,1,1,10000,,,,,,,,,,,,,,,,,,,,
160002,伙伴挑战,140000,16,,2025,1,1,10000,,,,,,,,,,,,,,,,,,,,
160003,伙伴挑战,160000,16,,2014,1,1,10000,,,,,,,,,,,,,,,,,,,,
160004,伙伴挑战,180000,20,,2019,1,1,10000,,,,,,,,,,,,,,,,,,,,
160005,伙伴挑战,200000,20,,2002,1,1,10000,,,,,,,,,,,,,,,,,,,,
160006,伙伴挑战,220000,20,,2007,1,1,10000,,,,,,,,,,,,,,,,,,,,
160007,伙伴挑战,240000,20,,2020,1,1,10000,,,,,,,,,,,,,,,,,,,,
160008,伙伴挑战,260000,21,,2043,1,1,10000,,,,,,,,,,,,,,,,,,,,
160009,伙伴挑战,280000,21,,2038,1,1,10000,,,,,,,,,,,,,,,,,,,,
160010,伙伴挑战,300000,21,,2037,1,1,10000,,,,,,,,,,,,,,,,,,,,
160011,伙伴挑战,320000,21,,2008,1,1,10000,,,,,,,,,,,,,,,,,,,,
160012,伙伴挑战,340000,27,,2001,1,1,10000,,,,,,,,,,,,,,,,,,,,
160013,伙伴挑战,360000,27,,2026,1,1,10000,,,,,,,,,,,,,,,,,,,,
160014,伙伴挑战,380000,27,,2013,1,1,10000,,,,,,,,,,,,,,,,,,,,
160015,伙伴挑战,400000,27,,2044,1,1,10000,,,,,,,,,,,,,,,,,,,,
160016,伙伴挑战,420000,34,,2032,1,1,10000,,,,,,,,,,,,,,,,,,,,
160017,伙伴挑战,440000,34,,2050,1,1,10000,,,,,,,,,,,,,,,,,,,,
160018,伙伴挑战,460000,34,,2049,1,1,10000,,,,,,,,,,,,,,,,,,,,
160019,伙伴挑战,480000,34,,2056,1,1,10000,,,,,,,,,,,,,,,,,,,,
160020,伙伴挑战,500000,41,,2055,1,1,10000,,,,,,,,,,,,,,,,,,,,
160021,伙伴挑战,520000,41,,2019,1,1,10000,,,,,,,,,,,,,,,,,,,,
151000,百人,97600,0,,10003,1,1,5000,21350,1,1,1000,1405,1,1,500,5040,1,1,500,4509,1,1,1000,,,,
151001,百人,97600,0,,10013,1,1,5000,21350,1,1,1000,1406,1,1,500,5040,1,1,500,4509,1,1,1000,,,,
151002,百人,97600,0,,10023,1,1,5000,21350,1,1,1000,1433,1,1,500,5040,1,1,500,4509,1,1,1000,,,,
151003,百人,97600,0,,10033,1,1,5000,21350,1,1,1000,1434,1,1,500,5040,1,1,500,4509,1,1,1000,,,,
151004,百人,97600,0,,10043,1,1,5000,21350,1,1,10000,1435,1,1,500,5040,1,1,500,3809,1,1,1000,,,,
151005,百人,97600,0,,10053,1,1,5000,21350,1,1,1000,1436,1,1,500,5041,1,1,500,4509,1,1,1000,,,,
151006,百人,97600,0,,10063,1,1,5000,21350,1,1,1000,1438,1,1,500,5041,1,1,500,4509,1,1,1000,,,,
151007,百人,97600,0,,10073,1,1,5000,21350,1,1,1000,1439,1,1,500,5041,1,1,500,4509,1,1,1000,,,,
151008,百人,97600,0,,10003,1,1,5000,21350,1,1,1000,1676,1,1,500,5041,1,1,500,4509,1,1,1000,,,,
151009,百人,97600,0,,10013,1,1,5000,21350,1,1,10000,1677,1,1,500,5041,1,1,500,3809,1,1,1000,1723,1,1,100
151010,百人,97600,0,,10023,1,1,5000,21350,1,1,1000,1678,1,1,500,5042,1,1,500,4509,1,1,1000,,,,
151011,百人,97600,0,,10033,1,1,5000,21350,1,1,1000,1683,1,1,500,5042,1,1,500,4509,1,1,1000,,,,
151012,百人,97600,0,,10043,1,1,5000,21350,1,1,1000,1684,1,1,500,5042,1,1,500,4509,1,1,1000,,,,
151013,百人,97600,0,,10053,1,1,5000,21350,1,1,1000,1685,1,1,500,5042,1,1,500,4509,1,1,1000,,,,
151014,百人,97600,0,,10063,1,1,5000,21350,1,1,10000,1686,1,1,500,5042,1,1,500,3809,1,1,1000,,,,
151015,百人,97600,0,,10073,1,1,5000,21350,1,1,1000,1405,1,1,500,5042,1,1,500,4509,1,1,1000,,,,
151016,百人,97600,0,,10003,1,1,5000,21350,1,1,1000,1406,1,1,500,5043,1,1,500,4509,1,1,1000,,,,
151017,百人,97600,0,,10013,1,1,5000,21350,1,1,1000,1433,1,1,500,5043,1,1,500,4509,1,1,1000,,,,
151018,百人,97600,0,,10023,1,1,5000,21350,1,1,1000,1434,1,1,500,5043,1,1,500,4509,1,1,1000,,,,
151019,百人,97600,0,,10033,1,1,5000,21350,1,1,10000,1435,1,1,500,5043,1,1,500,3809,1,1,1000,1723,1,1,200
151020,百人,97600,0,,10043,1,1,5000,21350,1,1,1000,1436,1,1,500,5043,1,1,500,4509,1,1,1000,,,,
151021,百人,97600,0,,10053,1,1,5000,21350,1,1,1000,1438,1,1,500,5043,1,1,500,4509,1,1,1000,,,,
151022,百人,97600,0,,10063,1,1,5000,21350,1,1,1000,1439,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151023,百人,97600,0,,10073,1,1,5000,21350,1,1,1000,1676,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151024,百人,97600,0,,10003,1,1,5000,21350,1,1,10000,1677,1,1,500,5044,1,1,500,3809,1,1,1000,,,,
151025,百人,97600,0,,10013,1,1,5000,21350,1,1,1000,1678,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151026,百人,97600,0,,10023,1,1,5000,21350,1,1,1000,1683,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151027,百人,97600,0,,10033,1,1,5000,21350,1,1,1000,1684,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151028,百人,97600,0,,10043,1,1,5000,21350,1,1,1000,1685,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151029,百人,97600,0,,10053,1,1,5000,21350,1,1,10000,1686,1,1,500,5044,1,1,500,3809,1,1,1000,1723,1,1,250
151030,百人,97600,0,,10063,1,1,5000,21350,1,1,1000,1405,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151031,百人,97600,0,,10073,1,1,5000,21350,1,1,1000,1406,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151032,百人,97600,0,,10033,1,1,5000,21350,1,1,1000,1433,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151033,百人,97600,0,,10043,1,1,5000,21350,1,1,1000,1434,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151034,百人,97600,0,,10053,1,1,5000,21350,1,1,10000,1435,1,1,500,5044,1,1,500,3809,1,1,1000,,,,
151035,百人,97600,0,,10063,1,1,5000,21350,1,1,1000,1436,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151036,百人,97600,0,,10073,1,1,5000,21350,1,1,1000,1438,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151037,百人,97600,0,,10003,1,1,5000,21350,1,1,1000,1439,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151038,百人,97600,0,,10013,1,1,5000,21350,1,1,10000,1676,1,1,500,5044,1,1,500,4509,1,1,1000,1723,1,1,300
151039,百人,97600,0,,10075,1,1,500,21350,2,1,10000,1686,1,1,500,5044,1,1,500,3809,1,1,1000,,,,
151040,百人,97600,0,,10065,1,1,500,21350,2,1,1000,1405,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151041,百人,97600,0,,10025,1,1,500,21350,2,1,1000,1406,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151042,百人,97600,0,,10035,1,1,500,21350,2,1,1000,1433,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151043,百人,97600,0,,10045,1,1,500,21350,2,1,1000,1434,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151044,百人,97600,0,,10055,1,1,500,21350,2,1,10000,1435,1,1,500,5044,1,1,500,3809,1,1,1000,,,,
151045,百人,97600,0,,10015,1,1,500,21350,2,1,1000,1436,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151046,百人,97600,0,,10005,1,1,500,21350,2,1,1000,1438,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151047,百人,97600,0,,10006,1,1,500,21350,2,1,1000,1439,1,1,500,5044,1,1,500,4509,1,1,1000,,,,
151048,百人,97600,0,,10016,1,1,200,21350,2,1,10000,1676,1,1,500,5044,1,1,500,4509,1,1,1000,1723,1,1,300
151049,百人,97600,0,,10006,1,1,200,21350,2,1,1000,1439,1,1,500,5044,1,1,500,4509,1,1,1000,1723,1,1,300
151050,百人,97600,0,,10016,1,1,200,21350,2,1,10000,1676,1,1,500,5044,1,1,500,4509,1,1,1000,1723,1,1,300
310001,采集掉落,,0,,3001,3,1,10000,3001,1,1,3000,3001,1,1,1000,5086,1,1,300,,,,,,,,
310002,采集掉落,,0,,3002,3,1,10000,3002,1,1,3000,3002,1,1,1000,5086,1,1,300,,,,,,,,
310003,采集掉落,,0,,3003,3,1,10000,3003,1,1,3000,3003,1,1,1000,5086,1,1,300,,,,,,,,
310004,采集掉落,,0,,3004,3,1,10000,3004,1,1,3000,3004,1,1,1000,5086,1,1,400,,,,,,,,
310005,采集掉落,,0,,3005,3,1,10000,3005,1,1,3000,3005,1,1,1000,5086,1,1,400,,,,,,,,
310006,采集掉落,,0,,3006,3,1,10000,3006,1,1,3000,3006,1,1,1000,5086,1,1,500,,,,,,,,
310007,采集掉落,,0,,3101,3,1,10000,3101,1,1,3000,3101,1,1,1000,5086,1,1,300,,,,,,,,
310008,采集掉落,,0,,3102,3,1,10000,3102,1,1,3000,3102,1,1,1000,5086,1,1,300,,,,,,,,
310009,采集掉落,,0,,3103,3,1,10000,3103,1,1,3000,3103,1,1,1000,5086,1,1,300,,,,,,,,
310010,采集掉落,,0,,3104,3,1,10000,3104,1,1,3000,3104,1,1,1000,5086,1,1,400,,,,,,,,
310011,采集掉落,,0,,3105,3,1,10000,3105,1,1,3000,3105,1,1,1000,5086,1,1,400,,,,,,,,
310012,采集掉落,,0,,3106,3,1,10000,3106,1,1,3000,3106,1,1,1000,5086,1,1,500,,,,,,,,
310013,采集掉落,,0,,3401,3,1,10000,3401,1,1,3000,3401,1,1,1000,5086,1,1,300,,,,,,,,
310014,采集掉落,,0,,3402,3,1,10000,3402,1,1,3000,3402,1,1,1000,5086,1,1,300,,,,,,,,
310015,采集掉落,,0,,3403,3,1,10000,3403,1,1,3000,3403,1,1,1000,5086,1,1,300,,,,,,,,
310016,采集掉落,,0,,3404,3,1,10000,3404,1,1,3000,3404,1,1,1000,5086,1,1,400,,,,,,,,
310017,采集掉落,,0,,3405,3,1,10000,3405,1,1,3000,3405,1,1,1000,5086,1,1,400,,,,,,,,
310018,采集掉落,,0,,3406,3,1,10000,3406,1,1,3000,3406,1,1,1000,5086,1,1,500,,,,,,,,
310019,高级采集,,0,,3001,6,1,10000,3001,2,1,3000,3001,2,1,1000,5086,2,1,300,,,,,,,,
310020,高级采集,,0,,3002,6,1,10000,3002,2,1,3000,3002,2,1,1000,5086,2,1,300,,,,,,,,
310021,高级采集,,0,,3003,6,1,10000,3003,2,1,3000,3003,2,1,1000,5086,2,1,300,,,,,,,,
310022,高级采集,,0,,3004,6,1,10000,3004,2,1,3000,3004,2,1,1000,5086,2,1,400,,,,,,,,
310023,高级采集,,0,,3005,6,1,10000,3005,2,1,3000,3005,2,1,1000,5086,2,1,400,,,,,,,,
310024,高级采集,,0,,3006,6,1,10000,3006,2,1,3000,3006,2,1,1000,5086,2,1,500,,,,,,,,
310025,高级采集,,0,,3101,6,1,10000,3101,2,1,3000,3101,2,1,1000,5086,2,1,300,,,,,,,,
310026,高级采集,,0,,3102,6,1,10000,3102,2,1,3000,3102,2,1,1000,5086,2,1,300,,,,,,,,
310027,高级采集,,0,,3103,6,1,10000,3103,2,1,3000,3103,2,1,1000,5086,2,1,300,,,,,,,,
310028,高级采集,,0,,3104,6,1,10000,3104,2,1,3000,3104,2,1,1000,5086,2,1,400,,,,,,,,
310029,高级采集,,0,,3105,6,1,10000,3105,2,1,3000,3105,2,1,1000,5086,2,1,400,,,,,,,,
310030,高级采集,,0,,3106,6,1,10000,3106,2,1,3000,3106,2,1,1000,5086,2,1,500,,,,,,,,
310031,高级采集,,0,,3401,6,1,10000,3401,2,1,3000,3401,2,1,1000,5086,2,1,300,,,,,,,,
310032,高级采集,,0,,3402,6,1,10000,3402,2,1,3000,3402,2,1,1000,5086,2,1,300,,,,,,,,
310033,高级采集,,0,,3403,6,1,10000,3403,2,1,3000,3403,2,1,1000,5086,2,1,300,,,,,,,,
310034,高级采集,,0,,3404,6,1,10000,3404,2,1,3000,3404,2,1,1000,5086,2,1,400,,,,,,,,
310035,高级采集,,0,,3405,6,1,10000,3405,2,1,3000,3405,2,1,1000,5086,2,1,400,,,,,,,,
310036,高级采集,,0,,3406,6,1,10000,3406,2,1,3000,3406,2,1,1000,5086,2,1,500,,,,,,,,
310037,采集掉落,,0,,3007,3,1,10000,3007,1,1,3000,3007,1,1,1000,5086,2,1,500,,,,,,,,
310038,采集掉落,,0,,3107,3,1,10000,3107,1,1,3000,3107,1,1,1000,5086,2,1,500,,,,,,,,
310039,采集掉落,,0,,3407,3,1,10000,3407,1,1,3000,3407,1,1,1000,5086,2,1,500,,,,,,,,
310040,高级采集,,0,,3007,6,1,10000,3007,2,1,3000,3007,2,1,1000,5086,2,1,300,,,,,,,,
310041,高级采集,,0,,3107,6,1,10000,3107,2,1,3000,3107,2,1,1000,5086,2,1,300,,,,,,,,
310042,高级采集,,0,,3407,6,1,10000,3407,2,1,3000,3407,2,1,1000,5086,2,1,300,,,,,,,,
300001,主角等级达到10级,,0,,102039,60,1,10000,,,,,,,,,,,,,,,,,,,,
300002,主角等级达到20级,,0,,102039,60,1,10000,,,,,,,,,,,,,,,,,,,,
300003,主角等级达到30级,,0,,102039,120,1,10000,,,,,,,,,,,,,,,,,,,,
300004,主角等级达到40级,,0,,202008,1,1,10000,,,,,,,,,,,,,,,,,,,,
300005,主角等级达到50级,,0,,202009,1,1,10000,,,,,,,,,,,,,,,,,,,,
300006,主角等级达到60级,,0,,202010,1,1,10000,,,,,,,,,,,,,,,,,,,,
300007,击杀怪物50只,,0,,3804,1,1,10000,,,,,,,,,,,,,,,,,,,,
300008,击杀怪物100只,,0,,3805,1,1,10000,,,,,,,,,,,,,,,,,,,,
300009,击杀怪物1000只,,0,,3807,1,1,10000,,,,,,,,,,,,,,,,,,,,
300010,击杀怪物1w只,,0,,3809,1,1,10000,,,,,,,,,,,,,,,,,,,,
300011,宠物等级达到5级,,0,,4510,1,1,10000,,,,,,,,,,,,,,,,,,,,
300012,宠物等级达到10级,,0,,4510,2,1,10000,,,,,,,,,,,,,,,,,,,,
300013,宠物等级达到20级,,0,,4510,3,1,10000,,,,,,,,,,,,,,,,,,,,
300014,宠物等级达到30级,,0,,4510,4,1,10000,,,,,,,,,,,,,,,,,,,,
300015,宠物等级达到40级,,0,,4510,5,1,10000,,,,,,,,,,,,,,,,,,,,
300016,宠物等级达到50级,,0,,4510,8,1,10000,,,,,,,,,,,,,,,,,,,,
300017,宠物等级达到60级,,0,,4510,10,1,10000,,,,,,,,,,,,,,,,,,,,
300018,第一次捕捉宠物,,0,,5002,5,1,10000,,,,,,,,,,,,,,,,,,,,
